PRODUTO,COR_PRODUTO,FILIAL,velocidade_prevista,n_similares,sim_media,metodo,calib_fator,velocidade_calibrada,LEADTIME,horizonte_dias,demanda_prevista,demanda_arredondada
5.20787,55264,FABULA PLAZA SHOP CM,0.063107,15,0.96,knn_enriquecido,1.5184927888116602,0.09582752442353744,4,18,1.724895439623674,2
5.20787,55264,FABULA SHOP VITORIA CM,0.121359,15,0.96,knn_enriquecido,1.5665883579945814,0.1901195965378644,11,25,4.75298991344661,5
5.20787,55264,FABULA CENTRO CM,0.033981,15,0.96,knn_enriquecido,1.5407029380016526,0.052354626536234156,4,18,0.9423832776522147,1
5.20771,55255,FABULA SHOP LEBLON CM,0.038109,15,1.0,fallback_categoria,1.6757020079967777,0.0638593278227492,4,18,1.1494679008094855,1
5.20771,55255,FABULA RDB CM,0.038835,15,1.0,fallback_categoria,1.4613373470269417,0.05675103587179128,4,18,1.0215186456922432,1
5.20771,55255,FABULA BARRA SHOPPING,0.061325,15,1.0,knn_enriquecido,1.2565817595527058,0.07705987640456968,4,18,1.3870777752822543,1
5.20771,55255,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,1.5793903919633479,0.038334963593734374,6,20,0.7666992718746874,1
5.20771,55255,FABULA RIO SUL CM,0.033981,15,1.0,fallback_categoria,1.6518770394243272,0.056132433676678056,4,18,1.010383806180205,1
5.20771,55255,FABULA BARRA SALVADOR CM,0.048544,15,1.0,fallback_categoria,1.3226336724858752,0.06420592899715431,16,30,1.9261778699146295,2
5.20771,55255,FABULA HARMONIA SP CM,0.019417,15,1.0,fallback_categoria,1.6413964500297988,0.031870994870228604,6,20,0.6374198974045721,1
5.20771,55255,FABULA PLAZA SHOP CM,0.024272,15,1.0,fallback_categoria,1.5184927888116602,0.036856856970036614,4,18,0.663423425460659,1
5.20771,55255,FABULA SHOP VITORIA CM,0.043689,15,1.0,fallback_categoria,1.5665883579945814,0.06844267877242527,11,25,1.7110669693106317,2
5.20771,55255,FABULA CENTRO CM,0.004673,15,1.0,knn_enriquecido,1.5407029380016526,0.007199704829281723,4,18,0.12959468692707102,0
5.2119,56433,FABULA SHOP LEBLON CM,0.043689,15,0.15,fallback_categoria,1.6757020079967777,0.07320974502737122,4,18,1.317775410492682,1
5.2119,56433,FABULA RDB CM,0.038835,15,0.15,fallback_categoria,1.4613373470269417,0.05675103587179128,4,18,1.0215186456922432,1
5.2119,56433,FABULA BARRA SHOPPING,0.054098,15,0.15,knn_enriquecido,1.2565817595527058,0.06797856002828227,4,18,1.223614080509081,1
5.2119,56433,FABULA ELDORADO CM,0.029126,15,0.15,fallback_categoria,1.5793903919633479,0.04600132455632447,6,20,0.9200264911264894,1
5.2119,56433,FABULA RIO SUL CM,0.038835,15,0.15,fallback_categoria,1.6518770394243272,0.06415064482604375,4,18,1.1547116068687875,1
5.2119,56433,FABULA BARRA SALVADOR CM,0.038835,15,0.15,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.2119,56433,FABULA HARMONIA SP CM,0.024272,15,0.15,fallback_categoria,1.6413964500297988,0.039839974635123274,6,20,0.7967994927024655,1
5.2119,56433,FABULA PLAZA SHOP CM,0.029126,15,0.15,fallback_categoria,1.5184927888116602,0.044227620966928415,4,18,0.7960971774047114,1
5.2119,56433,FABULA SHOP VITORIA CM,0.033981,15,0.15,fallback_categoria,1.5665883579945814,0.05323423899301387,11,25,1.3308559748253468,1
5.2119,56433,FABULA CENTRO CM,0.014563,15,0.15,fallback_categoria,1.5407029380016526,0.022437256886118067,4,18,0.4038706239501252,1
5.20972,55307,FABULA SHOP LEBLON CM,0.042902,15,0.903,knn_enriquecido,1.6757020079967777,0.07189096754707776,4,18,1.2940374158473997,1
5.20972,55307,FABULA RDB CM,0.0347,15,0.903,knn_enriquecido,1.4613373470269417,0.05070840594183488,4,18,0.9127513069530279,1
5.20972,55307,FABULA BARRA SHOPPING,0.068371,15,0.903,knn_enriquecido,1.2565817595527058,0.08591375148237805,4,18,1.5464475266828048,2
5.20972,55307,FABULA ELDORADO CM,0.02553,15,0.903,knn_enriquecido,1.5793903919633479,0.04032183670682427,6,20,0.8064367341364854,1
5.20972,55307,FABULA RIO SUL CM,0.04868,15,0.903,knn_enriquecido,1.6518770394243272,0.08041337427917625,4,18,1.4474407370251725,1
5.20972,55307,FABULA BARRA SALVADOR CM,0.030569,15,0.903,knn_enriquecido,1.3226336724858752,0.040431588734220716,16,30,1.2129476620266215,1
5.20972,55307,FABULA HARMONIA SP CM,0.038588,15,0.903,knn_enriquecido,1.6413964500297988,0.06333820621374987,6,20,1.2667641242749974,1
5.20972,55307,FABULA PLAZA SHOP CM,0.023485,15,0.903,knn_enriquecido,1.5184927888116602,0.03566180314524184,4,18,0.641912456614353,1
5.20972,55307,FABULA SHOP VITORIA CM,0.021254,15,0.903,knn_enriquecido,1.5665883579945814,0.03329626896081683,11,25,0.8324067240204208,1
5.20972,55307,FABULA CENTRO CM,0.010796,15,0.903,knn_enriquecido,1.5407029380016526,0.01663342891866584,4,18,0.2994017205359851,0
5.20883,55220,FABULA SHOP LEBLON CM,0.026699,15,1.0,fallback_categoria,1.6757020079967777,0.04473956791150597,4,18,0.8053122224071074,1
5.20883,55220,FABULA RDB CM,0.043689,15,1.0,fallback_categoria,1.4613373470269417,0.06384436735426005,4,18,1.1491986123766809,1
5.20883,55220,FABULA BARRA SHOPPING,0.073311,15,1.0,knn_enriquecido,1.2565817595527058,0.09212126537456841,4,18,1.6581827767422315,2
5.20883,55220,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,1.5793903919633479,0.038334963593734374,6,20,0.7666992718746874,1
5.20883,55220,FABULA RIO SUL CM,0.038835,15,1.0,fallback_categoria,1.6518770394243272,0.06415064482604375,4,18,1.1547116068687875,1
5.20883,55220,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.20883,55220,FABULA HARMONIA SP CM,0.021391,15,1.0,fallback_categoria,1.6413964500297988,0.03511111146258743,6,20,0.7022222292517486,1
5.20883,55220,FABULA PLAZA SHOP CM,0.033981,15,1.0,fallback_categoria,1.5184927888116602,0.05159990345660902,4,18,0.9287982622189623,1
5.20883,55220,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,1.5665883579945814,0.04562845251495018,11,25,1.1407113128737545,1
5.20883,55220,FABULA CENTRO CM,0.002336,15,1.0,knn_enriquecido,1.5407029380016526,0.0035990820631718605,4,18,0.0647834771370935,0
5.21179,7003,FABULA SHOP LEBLON CM,0.056172,15,0.99,knn_enriquecido,1.6757020079967777,0.094127533193195,4,18,1.69429559747751,2
5.21179,7003,FABULA RDB CM,0.049237,15,0.99,knn_enriquecido,1.4613373470269417,0.07195186695556553,4,18,1.2951336052001796,1
5.21179,7003,FABULA BARRA SHOPPING,0.060212,15,0.99,knn_enriquecido,1.2565817595527058,0.07566130090618753,4,18,1.3619034163113755,1
5.21179,7003,FABULA ELDORADO CM,0.024272,15,0.99,knn_enriquecido,1.5793903919633479,0.038334963593734374,6,20,0.7666992718746874,1
5.21179,7003,FABULA RIO SUL CM,0.031971,15,0.99,knn_enriquecido,1.6518770394243272,0.052812160827435166,4,18,0.950618894893833,1
5.21179,7003,FABULA BARRA SALVADOR CM,0.060333,15,0.99,knn_enriquecido,1.3226336724858752,0.0797984573620903,16,30,2.3939537208627093,2
5.21179,7003,FABULA HARMONIA SP CM,0.021872,15,0.99,knn_enriquecido,1.6413964500297988,0.035900623155051756,6,20,0.7180124631010352,1
5.21179,7003,FABULA PLAZA SHOP CM,0.017337,15,0.99,knn_enriquecido,1.5184927888116602,0.026326109479627754,4,18,0.4738699706332996,1
5.21179,7003,FABULA SHOP VITORIA CM,0.055479,15,0.99,knn_enriquecido,1.5665883579945814,0.08691275551318138,11,25,2.1728188878295347,2
5.21179,7003,FABULA CENTRO CM,0.013915,15,0.99,knn_enriquecido,1.5407029380016526,0.021438881382292996,4,18,0.3858998648812739,1
5.20613,0,FABULA SHOP LEBLON CM,0.032106,15,0.94,knn_enriquecido,1.6757020079967777,0.05380008866874455,4,18,0.9684015960374018,1
5.20613,0,FABULA RDB CM,0.034055,15,0.94,knn_enriquecido,1.4613373470269417,0.049765843353002506,4,18,0.8957851803540451,1
5.20613,0,FABULA BARRA SHOPPING,0.05534,15,0.94,knn_enriquecido,1.2565817595527058,0.06953923457364673,4,18,1.2517062223256412,1
5.20613,0,FABULA ELDORADO CM,0.039402,15,0.94,knn_enriquecido,1.5793903919633479,0.06223114022413983,6,20,1.2446228044827965,1
5.20613,0,FABULA RIO SUL CM,0.036756,15,0.94,knn_enriquecido,1.6518770394243272,0.060716392461080564,4,18,1.0928950642994502,1
5.20613,0,FABULA BARRA SALVADOR CM,0.014439,15,0.94,knn_enriquecido,1.3226336724858752,0.019097507597023552,16,30,0.5729252279107065,1
5.20613,0,FABULA HARMONIA SP CM,0.025528,15,0.94,knn_enriquecido,1.6413964500297988,0.0419015685763607,6,20,0.8380313715272141,1
5.20613,0,FABULA PLAZA SHOP CM,0.014752,15,0.94,knn_enriquecido,1.5184927888116602,0.02240080562054961,4,18,0.403214501169893,1
5.20613,0,FABULA SHOP VITORIA CM,0.036263,15,0.94,knn_enriquecido,1.5665883579945814,0.0568091936259575,11,25,1.4202298406489375,1
5.20613,0,FABULA CENTRO CM,0.02146,15,0.94,knn_enriquecido,1.5407029380016526,0.033063485049515465,4,18,0.5951427308912783,1
5.21426,13,FABULA SHOP LEBLON CM,0.056172,15,0.99,knn_enriquecido,1.6757020079967777,0.094127533193195,4,18,1.69429559747751,2
5.21426,13,FABULA RDB CM,0.049237,15,0.99,knn_enriquecido,1.4613373470269417,0.07195186695556553,4,18,1.2951336052001796,1
5.21426,13,FABULA BARRA SHOPPING,0.060212,15,0.99,knn_enriquecido,1.2565817595527058,0.07566130090618753,4,18,1.3619034163113755,1
5.21426,13,FABULA ELDORADO CM,0.024272,15,0.99,knn_enriquecido,1.5793903919633479,0.038334963593734374,6,20,0.7666992718746874,1
5.21426,13,FABULA RIO SUL CM,0.031971,15,0.99,knn_enriquecido,1.6518770394243272,0.052812160827435166,4,18,0.950618894893833,1
5.21426,13,FABULA BARRA SALVADOR CM,0.060333,15,0.99,knn_enriquecido,1.3226336724858752,0.0797984573620903,16,30,2.3939537208627093,2
5.21426,13,FABULA HARMONIA SP CM,0.021872,15,0.99,knn_enriquecido,1.6413964500297988,0.035900623155051756,6,20,0.7180124631010352,1
5.21426,13,FABULA PLAZA SHOP CM,0.017337,15,0.99,knn_enriquecido,1.5184927888116602,0.026326109479627754,4,18,0.4738699706332996,1
5.21426,13,FABULA SHOP VITORIA CM,0.055479,15,0.99,knn_enriquecido,1.5665883579945814,0.08691275551318138,11,25,2.1728188878295347,2
5.21426,13,FABULA CENTRO CM,0.013915,15,0.99,knn_enriquecido,1.5407029380016526,0.021438881382292996,4,18,0.3858998648812739,1
5.20934,56447,FABULA SHOP LEBLON CM,0.05178,15,0.73,knn_enriquecido,1.6757020079967777,0.08676784997407315,4,18,1.5618212995333167,2
5.20934,56447,FABULA RDB CM,0.024272,15,0.73,knn_enriquecido,1.4613373470269417,0.035469580087037926,4,18,0.6384524415666827,1
5.20934,56447,FABULA BARRA SHOPPING,0.041169,15,0.73,knn_enriquecido,1.2565817595527058,0.051732214459025344,4,18,0.9311798602624561,1
5.20934,56447,FABULA ELDORADO CM,0.028155,15,0.73,knn_enriquecido,1.5793903919633479,0.044467736485728056,6,20,0.8893547297145611,1
5.20934,56447,FABULA RIO SUL CM,0.038026,15,0.73,knn_enriquecido,1.6518770394243272,0.06281427630114945,4,18,1.1306569734206902,1
5.20934,56447,FABULA BARRA SALVADOR CM,0.032362,15,0.73,knn_enriquecido,1.3226336724858752,0.0428030709089879,16,30,1.2840921272696368,1
5.20934,56447,FABULA HARMONIA SP CM,0.042718,15,0.73,knn_enriquecido,1.6413964500297988,0.07011717355237294,6,20,1.402343471047459,1
5.20934,56447,FABULA PLAZA SHOP CM,0.015534,15,0.73,knn_enriquecido,1.5184927888116602,0.02358826698140033,4,18,0.4245888056652059,1
5.20934,56447,FABULA SHOP VITORIA CM,0.016505,15,0.73,knn_enriquecido,1.5665883579945814,0.025856540848700565,11,25,0.6464135212175142,1
5.20934,56447,FABULA CENTRO CM,0.016805,15,0.73,knn_enriquecido,1.5407029380016526,0.02589151287311777,4,18,0.4660472317161199,1
5.2103,7442,FABULA SHOP LEBLON CM,0.043689,15,0.15,fallback_categoria,1.6757020079967777,0.07320974502737122,4,18,1.317775410492682,1
5.2103,7442,FABULA RDB CM,0.038835,15,0.15,fallback_categoria,1.4613373470269417,0.05675103587179128,4,18,1.0215186456922432,1
5.2103,7442,FABULA BARRA SHOPPING,0.054098,15,0.15,knn_enriquecido,1.2565817595527058,0.06797856002828227,4,18,1.223614080509081,1
5.2103,7442,FABULA ELDORADO CM,0.029126,15,0.15,fallback_categoria,1.5793903919633479,0.04600132455632447,6,20,0.9200264911264894,1
5.2103,7442,FABULA RIO SUL CM,0.038835,15,0.15,fallback_categoria,1.6518770394243272,0.06415064482604375,4,18,1.1547116068687875,1
5.2103,7442,FABULA BARRA SALVADOR CM,0.038835,15,0.15,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.2103,7442,FABULA HARMONIA SP CM,0.024272,15,0.15,fallback_categoria,1.6413964500297988,0.039839974635123274,6,20,0.7967994927024655,1
5.2103,7442,FABULA PLAZA SHOP CM,0.029126,15,0.15,fallback_categoria,1.5184927888116602,0.044227620966928415,4,18,0.7960971774047114,1
5.2103,7442,FABULA SHOP VITORIA CM,0.033981,15,0.15,fallback_categoria,1.5665883579945814,0.05323423899301387,11,25,1.3308559748253468,1
5.2103,7442,FABULA CENTRO CM,0.014563,15,0.15,fallback_categoria,1.5407029380016526,0.022437256886118067,4,18,0.4038706239501252,1
5.21028,13,FABULA SHOP LEBLON CM,0.026699,15,0.925,fallback_categoria,1.6757020079967777,0.04473956791150597,4,18,0.8053122224071074,1
5.21028,13,FABULA RDB CM,0.043689,15,0.925,fallback_categoria,1.4613373470269417,0.06384436735426005,4,18,1.1491986123766809,1
5.21028,13,FABULA BARRA SHOPPING,0.069399,15,0.925,knn_enriquecido,1.2565817595527058,0.08720551753119823,4,18,1.5696993155615682,2
5.21028,13,FABULA ELDORADO CM,0.024272,15,0.925,fallback_categoria,1.5793903919633479,0.038334963593734374,6,20,0.7666992718746874,1
5.21028,13,FABULA RIO SUL CM,0.038835,15,0.925,fallback_categoria,1.6518770394243272,0.06415064482604375,4,18,1.1547116068687875,1
5.21028,13,FABULA BARRA SALVADOR CM,0.038835,15,0.925,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.21028,13,FABULA HARMONIA SP CM,0.021391,15,0.925,fallback_categoria,1.6413964500297988,0.03511111146258743,6,20,0.7022222292517486,1
5.21028,13,FABULA PLAZA SHOP CM,0.033981,15,0.925,fallback_categoria,1.5184927888116602,0.05159990345660902,4,18,0.9287982622189623,1
5.21028,13,FABULA SHOP VITORIA CM,0.029126,15,0.925,fallback_categoria,1.5665883579945814,0.04562845251495018,11,25,1.1407113128737545,1
5.21028,13,FABULA CENTRO CM,0.014291,15,0.925,fallback_categoria,1.5407029380016526,0.022018185686981617,4,18,0.3963273423656691,1
5.21765,7442,FABULA SHOP LEBLON CM,0.012461,15,1.0,knn_enriquecido,1.6757020079967777,0.020880922721647845,4,18,0.3758566089896612,1
5.21765,7442,FABULA RDB CM,0.016355,15,1.0,knn_enriquecido,1.4613373470269417,0.023900172310625634,4,18,0.4302031015912614,1
5.21765,7442,FABULA BARRA SHOPPING,0.086242,15,1.0,knn_enriquecido,1.2565817595527058,0.10837012410734445,4,18,1.9506622339322002,2
5.21765,7442,FABULA ELDORADO CM,0.009346,15,1.0,knn_enriquecido,1.5793903919633479,0.014760982603289449,6,20,0.295219652065789,0
5.21765,7442,FABULA RIO SUL CM,0.008181,15,1.0,knn_enriquecido,1.6518770394243272,0.013514006059530423,4,18,0.2432521090715476,0
5.21765,7442,FABULA BARRA SALVADOR CM,0.005607,15,1.0,knn_enriquecido,1.3226336724858752,0.007416007001628302,16,30,0.22248021004884908,0
5.21765,7442,FABULA HARMONIA SP CM,0.010125,15,1.0,knn_enriquecido,1.6413964500297988,0.016619139056551713,6,20,0.33238278113103426,1
5.21765,7442,FABULA PLAZA SHOP CM,0.016355,15,1.0,knn_enriquecido,1.5184927888116602,0.024834949561014705,4,18,0.4470290920982647,1
5.21765,7442,FABULA SHOP VITORIA CM,0.014019,15,1.0,knn_enriquecido,1.5665883579945814,0.021962002190726037,11,25,0.5490500547681509,1
5.21765,7442,FABULA CENTRO CM,0.010125,15,1.0,knn_enriquecido,1.5407029380016526,0.015599617247266733,4,18,0.2807931104508012,0
5.21211,56446,FABULA SHOP LEBLON CM,0.05178,15,0.88,knn_enriquecido,1.6757020079967777,0.08676784997407315,4,18,1.5618212995333167,2
5.21211,56446,FABULA RDB CM,0.024272,15,0.88,knn_enriquecido,1.4613373470269417,0.035469580087037926,4,18,0.6384524415666827,1
5.21211,56446,FABULA BARRA SHOPPING,0.041136,15,0.88,knn_enriquecido,1.2565817595527058,0.0516907472609601,4,18,0.9304334506972819,1
5.21211,56446,FABULA ELDORADO CM,0.028155,15,0.88,knn_enriquecido,1.5793903919633479,0.044467736485728056,6,20,0.8893547297145611,1
5.21211,56446,FABULA RIO SUL CM,0.038026,15,0.88,knn_enriquecido,1.6518770394243272,0.06281427630114945,4,18,1.1306569734206902,1
5.21211,56446,FABULA BARRA SALVADOR CM,0.032362,15,0.88,knn_enriquecido,1.3226336724858752,0.0428030709089879,16,30,1.2840921272696368,1
5.21211,56446,FABULA HARMONIA SP CM,0.042718,15,0.88,knn_enriquecido,1.6413964500297988,0.07011717355237294,6,20,1.402343471047459,1
5.21211,56446,FABULA PLAZA SHOP CM,0.015534,15,0.88,knn_enriquecido,1.5184927888116602,0.02358826698140033,4,18,0.4245888056652059,1
5.21211,56446,FABULA SHOP VITORIA CM,0.016505,15,0.88,knn_enriquecido,1.5665883579945814,0.025856540848700565,11,25,0.6464135212175142,1
5.21211,56446,FABULA CENTRO CM,0.016803,15,0.88,knn_enriquecido,1.5407029380016526,0.025888431467241766,4,18,0.4659917664103518,1
5.20819,55254,FABULA SHOP LEBLON CM,0.026699,15,1.0,fallback_categoria,1.6757020079967777,0.04473956791150597,4,18,0.8053122224071074,1
5.20819,55254,FABULA RDB CM,0.043689,15,1.0,fallback_categoria,1.4613373470269417,0.06384436735426005,4,18,1.1491986123766809,1
5.20819,55254,FABULA BARRA SHOPPING,0.079235,15,1.0,knn_enriquecido,1.2565817595527058,0.09956525571815865,4,18,1.7921746029268557,2
5.20819,55254,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,1.5793903919633479,0.038334963593734374,6,20,0.7666992718746874,1
5.20819,55254,FABULA RIO SUL CM,0.038835,15,1.0,fallback_categoria,1.6518770394243272,0.06415064482604375,4,18,1.1547116068687875,1
5.20819,55254,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,1.3226336724858752,0.051364478670988964,16,30,1.540934360129669,2
5.20819,55254,FABULA HARMONIA SP CM,0.008197,15,1.0,knn_enriquecido,1.6413964500297988,0.01345452670089426,6,20,0.2690905340178852,0
5.20819,55254,FABULA PLAZA SHOP CM,0.033981,15,1.0,fallback_categoria,1.5184927888116602,0.05159990345660902,4,18,0.9287982622189623,1
5.20819,55254,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,1.5665883579945814,0.04562845251495018,11,25,1.1407113128737545,1
5.20819,55254,FABULA CENTRO CM,0.014291,15,1.0,fallback_categoria,1.5407029380016526,0.022018185686981617,4,18,0.3963273423656691,1
5.20878,55210,FABULA SHOP LEBLON CM,0.041262,15,0.955,knn_enriquecido,1.6757020079967777,0.06914281625396304,4,18,1.2445706925713347,1
5.20878,55210,FABULA RDB CM,0.058252,15,0.955,knn_enriquecido,1.4613373470269417,0.0851258231390134,4,18,1.5322648165022412,2
5.20878,55210,FABULA BARRA SHOPPING,0.067371,15,0.955,knn_enriquecido,1.2565817595527058,0.08465716972282535,4,18,1.5238290550108562,2
5.20878,55210,FABULA ELDORADO CM,0.072816,15,0.955,knn_enriquecido,1.5793903919633479,0.11500489078120314,6,20,2.300097815624063,2
5.20878,55210,FABULA RIO SUL CM,0.048544,15,0.955,knn_enriquecido,1.6518770394243272,0.08018871900181454,4,18,1.4433969420326618,1
5.20878,55210,FABULA BARRA SALVADOR CM,0.063107,15,0.955,knn_enriquecido,1.3226336724858752,0.08346744316956611,16,30,2.5040232950869834,3
5.20878,55210,FABULA HARMONIA SP CM,0.022533,15,0.955,knn_enriquecido,1.6413964500297988,0.03698558620852146,6,20,0.7397117241704292,1
5.20878,55210,FABULA PLAZA SHOP CM,0.022696,15,0.955,knn_enriquecido,1.5184927888116602,0.03446371233486944,4,18,0.6203468220276499,1
5.20878,55210,FABULA SHOP VITORIA CM,0.043689,15,0.955,knn_enriquecido,1.5665883579945814,0.06844267877242527,11,25,1.7110669693106317,2
5.20878,55210,FABULA CENTRO CM,0.014291,15,0.955,fallback_categoria,1.5407029380016526,0.022018185686981617,4,18,0.3963273423656691,1
5.21205,55254,FABULA SHOP LEBLON CM,0.053398,15,0.85,fallback_categoria,1.6757020079967777,0.08947913582301194,4,18,1.6106244448142149,2
5.21205,55254,FABULA RDB CM,0.008197,15,0.85,knn_enriquecido,1.4613373470269417,0.011978582233579841,4,18,0.21561448020443713,0
5.21205,55254,FABULA BARRA SHOPPING,0.096721,15,0.85,knn_enriquecido,1.2565817595527058,0.12153784436569726,4,18,2.187681198582551,2
5.21205,55254,FABULA ELDORADO CM,0.029126,15,0.85,fallback_categoria,1.5793903919633479,0.04600132455632447,6,20,0.9200264911264894,1
5.21205,55254,FABULA RIO SUL CM,0.008197,15,0.85,knn_enriquecido,1.6518770394243272,0.013540436092161209,4,18,0.24372784965890176,0
5.21205,55254,FABULA BARRA SALVADOR CM,0.019417,15,0.85,fallback_categoria,1.3226336724858752,0.025681578018658238,16,30,0.7704473405597472,1
5.21205,55254,FABULA HARMONIA SP CM,0.106557,15,0.85,knn_enriquecido,1.6413964500297988,0.17490228152582526,6,20,3.498045630516505,3
5.21205,55254,FABULA PLAZA SHOP CM,0.028037,15,0.85,fallback_categoria,1.5184927888116602,0.042573982319912516,4,18,0.7663316817584253,1
5.21205,55254,FABULA SHOP VITORIA CM,0.029126,15,0.85,fallback_categoria,1.5665883579945814,0.04562845251495018,11,25,1.1407113128737545,1
5.21205,55254,FABULA CENTRO CM,0.030055,15,0.85,knn_enriquecido,1.5407029380016526,0.046305826801639666,4,18,0.8335048824295139,1
5.21427,24,FABULA SHOP LEBLON CM,0.034938,15,0.777,knn_enriquecido,1.6757020079967777,0.058545676755391414,4,18,1.0538221815970454,1
5.21427,24,FABULA RDB CM,0.034292,15,0.777,knn_enriquecido,1.4613373470269417,0.05011218030424789,4,18,0.9020192454764621,1
5.21427,24,FABULA BARRA SHOPPING,0.050839,15,0.777,knn_enriquecido,1.2565817595527058,0.06388336007390001,4,18,1.1499004813302003,1
5.21427,24,FABULA ELDORADO CM,0.031553,15,0.777,knn_enriquecido,1.5793903919633479,0.04983450503761951,6,20,0.9966901007523903,1
5.21427,24,FABULA RIO SUL CM,0.031553,15,0.777,knn_enriquecido,1.6518770394243272,0.05212167622495579,4,18,0.9381901720492042,1
5.21427,24,FABULA BARRA SALVADOR CM,0.047514,15,0.777,knn_enriquecido,1.3226336724858752,0.06284361631449387,16,30,1.885308489434816,2
5.21427,24,FABULA HARMONIA SP CM,0.022931,15,0.777,knn_enriquecido,1.6413964500297988,0.037638861995633315,6,20,0.7527772399126663,1
5.21427,24,FABULA PLAZA SHOP CM,0.046117,15,0.777,knn_enriquecido,1.5184927888116602,0.07002833194162733,4,18,1.2605099749492918,1
5.21427,24,FABULA SHOP VITORIA CM,0.042946,15,0.777,knn_enriquecido,1.5665883579945814,0.06727870362243529,11,25,1.6819675905608824,2
5.21427,24,FABULA CENTRO CM,0.016737,15,0.777,knn_enriquecido,1.5407029380016526,0.02578674507333366,4,18,0.4641614113200059,1
5.20614,55211,FABULA SHOP LEBLON CM,0.032106,15,0.94,knn_enriquecido,1.6757020079967777,0.05380008866874455,4,18,0.9684015960374018,1
5.20614,55211,FABULA RDB CM,0.034055,15,0.94,knn_enriquecido,1.4613373470269417,0.049765843353002506,4,18,0.8957851803540451,1
5.20614,55211,FABULA BARRA SHOPPING,0.05534,15,0.94,knn_enriquecido,1.2565817595527058,0.06953923457364673,4,18,1.2517062223256412,1
5.20614,55211,FABULA ELDORADO CM,0.039402,15,0.94,knn_enriquecido,1.5793903919633479,0.06223114022413983,6,20,1.2446228044827965,1
5.20614,55211,FABULA RIO SUL CM,0.036756,15,0.94,knn_enriquecido,1.6518770394243272,0.060716392461080564,4,18,1.0928950642994502,1
5.20614,55211,FABULA BARRA SALVADOR CM,0.014439,15,0.94,knn_enriquecido,1.3226336724858752,0.019097507597023552,16,30,0.5729252279107065,1
5.20614,55211,FABULA HARMONIA SP CM,0.025528,15,0.94,knn_enriquecido,1.6413964500297988,0.0419015685763607,6,20,0.8380313715272141,1
5.20614,55211,FABULA PLAZA SHOP CM,0.014752,15,0.94,knn_enriquecido,1.5184927888116602,0.02240080562054961,4,18,0.403214501169893,1
5.20614,55211,FABULA SHOP VITORIA CM,0.036263,15,0.94,knn_enriquecido,1.5665883579945814,0.0568091936259575,11,25,1.4202298406489375,1
5.20614,55211,FABULA CENTRO CM,0.02146,15,0.94,knn_enriquecido,1.5407029380016526,0.033063485049515465,4,18,0.5951427308912783,1
5.21182,7003,FABULA SHOP LEBLON CM,0.029395,15,0.852,knn_enriquecido,1.6757020079967777,0.04925726052506528,4,18,0.8866306894511751,1
5.21182,7003,FABULA RDB CM,0.037562,15,0.852,knn_enriquecido,1.4613373470269417,0.05489075342902598,4,18,0.9880335617224677,1
5.21182,7003,FABULA BARRA SHOPPING,0.053769,15,0.852,knn_enriquecido,1.2565817595527058,0.06756514462938944,4,18,1.21617260332901,1
5.21182,7003,FABULA ELDORADO CM,0.038835,15,0.852,knn_enriquecido,1.5793903919633479,0.061335625871896615,6,20,1.2267125174379323,1
5.21182,7003,FABULA RIO SUL CM,0.025531,15,0.852,knn_enriquecido,1.6518770394243272,0.0421740726935425,4,18,0.759133308483765,1
5.21182,7003,FABULA BARRA SALVADOR CM,0.05178,15,0.852,knn_enriquecido,1.3226336724858752,0.06848597156131861,16,30,2.0545791468395582,2
5.21182,7003,FABULA HARMONIA SP CM,0.031924,15,0.852,knn_enriquecido,1.6413964500297988,0.0523999402707513,6,20,1.047998805415026,1
5.21182,7003,FABULA PLAZA SHOP CM,0.034435,15,0.852,knn_enriquecido,1.5184927888116602,0.052289299182729516,4,18,0.9412073852891313,1
5.21182,7003,FABULA SHOP VITORIA CM,0.042476,15,0.852,knn_enriquecido,1.5665883579945814,0.06654240709417784,11,25,1.6635601773544462,2
5.21182,7003,FABULA CENTRO CM,0.016612,15,0.852,knn_enriquecido,1.5407029380016526,0.02559415720608345,4,18,0.46069482970950215,1
5.20689,55206,FABULA SHOP LEBLON CM,0.008197,15,1.0,knn_enriquecido,1.6757020079967777,0.013735729359549587,4,18,0.24724312847189256,0
5.20689,55206,FABULA RDB CM,0.048544,15,1.0,fallback_categoria,1.4613373470269417,0.07093916017407585,4,18,1.2769048831333654,1
5.20689,55206,FABULA BARRA SHOPPING,0.055084,15,1.0,knn_enriquecido,1.2565817595527058,0.06921754964320125,4,18,1.2459158935776224,1
