PRODUTO,COR_PRODUTO,FILIAL,velocidade_prevista,n_similares,sim_media,metodo,LEADTIME,horizonte_dias,demanda_prevista,demanda_arredondada
5.20686,56420,FABULA HARMONIA SP CM,0.081967,15,1.0,knn_enriquecido,6,20,1.82130674,2
5.20686,56420,FABULA PLAZA SHOP CM,0.048544,15,1.0,fallback_categoria,4,18,0.9707829119999999,1
5.20686,56420,FABULA SHOP VITORIA CM,0.058252,15,1.0,fallback_categoria,11,25,1.6179492999999998,2
5.20686,56420,FABULA CENTRO CM,0.032787,15,1.0,knn_enriquecido,4,18,0.6556744259999999,1
5.21075,56417,FABULA SHOP LEBLON CM,0.026699,15,1.0,fallback_categoria,4,18,0.533926602,1
5.21075,56417,FABULA RDB CM,0.043689,15,1.0,fallback_categoria,4,18,0.8736926219999999,1
5.21075,56417,FABULA BARRA SHOPPING,0.073311,15,1.0,knn_enriquecido,4,18,1.466073378,1
5.21075,56417,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,6,20,0.53932384,1
5.21075,56417,FABULA RIO SUL CM,0.038835,15,1.0,fallback_categoria,4,18,0.77662233,1
5.21075,56417,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,16,30,1.2943705500000002,1
5.21075,56417,FABULA HARMONIA SP CM,0.021391,15,1.0,fallback_categoria,6,20,0.47530802,1
5.21075,56417,FABULA PLAZA SHOP CM,0.033981,15,1.0,fallback_categoria,4,18,0.6795520379999999,1
5.21075,56417,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,11,25,0.8089746499999999,1
5.21075,56417,FABULA CENTRO CM,0.002336,15,1.0,knn_enriquecido,4,18,0.046715328,0
5.20643,55180,FABULA SHOP LEBLON CM,0.048544,15,0.85,fallback_categoria,4,18,0.9707829119999999,1
5.20643,55180,FABULA RDB CM,0.038835,15,0.85,fallback_categoria,4,18,0.77662233,1
5.20643,55180,FABULA BARRA SHOPPING,0.066667,15,0.85,knn_enriquecido,4,18,1.3332066660000002,1
5.20643,55180,FABULA ELDORADO CM,0.043689,15,0.85,fallback_categoria,6,20,0.97076958,1
5.20643,55180,FABULA RIO SUL CM,0.029126,15,0.85,fallback_categoria,4,18,0.582461748,1
5.20643,55180,FABULA BARRA SALVADOR CM,0.038835,15,0.85,fallback_categoria,16,30,1.2943705500000002,1
5.20643,55180,FABULA HARMONIA SP CM,0.018692,15,0.85,fallback_categoria,6,20,0.41533624,1
5.20643,55180,FABULA PLAZA SHOP CM,0.024272,15,0.85,fallback_categoria,4,18,0.48539145599999994,1
5.20643,55180,FABULA SHOP VITORIA CM,0.029126,15,0.85,fallback_categoria,11,25,0.8089746499999999,1
5.20643,55180,FABULA CENTRO CM,0.009709,15,0.85,fallback_categoria,4,18,0.194160582,0
5.20851,56421,FABULA SHOP LEBLON CM,0.026699,15,0.75,fallback_categoria,4,18,0.533926602,1
5.20851,56421,FABULA RDB CM,0.043689,15,0.75,fallback_categoria,4,18,0.8736926219999999,1
5.20851,56421,FABULA BARRA SHOPPING,0.073224,15,0.75,knn_enriquecido,4,18,1.4643335519999998,1
5.20851,56421,FABULA ELDORADO CM,0.024272,15,0.75,fallback_categoria,6,20,0.53932384,1
5.20851,56421,FABULA RIO SUL CM,0.038835,15,0.75,fallback_categoria,4,18,0.77662233,1
5.20851,56421,FABULA BARRA SALVADOR CM,0.038835,15,0.75,fallback_categoria,16,30,1.2943705500000002,1
5.20851,56421,FABULA HARMONIA SP CM,0.008197,15,0.75,knn_enriquecido,6,20,0.18213733999999998,0
5.20851,56421,FABULA PLAZA SHOP CM,0.033981,15,0.75,fallback_categoria,4,18,0.6795520379999999,1
5.20851,56421,FABULA SHOP VITORIA CM,0.029126,15,0.75,fallback_categoria,11,25,0.8089746499999999,1
5.20851,56421,FABULA CENTRO CM,0.014291,15,0.75,fallback_categoria,4,18,0.285791418,0
5.20862,24,FABULA SHOP LEBLON CM,0.058252,15,1.0,fallback_categoria,4,18,1.164923496,1
5.20862,24,FABULA RDB CM,0.008197,15,1.0,knn_enriquecido,4,18,0.16392360599999997,0
5.20862,24,FABULA BARRA SHOPPING,0.060006,15,1.0,knn_enriquecido,4,18,1.1999999879999999,1
5.20862,24,FABULA ELDORADO CM,0.033981,15,1.0,fallback_categoria,6,20,0.7550578199999999,1
5.20862,24,FABULA RIO SUL CM,0.053398,15,1.0,fallback_categoria,4,18,1.067853204,1
5.20862,24,FABULA BARRA SALVADOR CM,0.067961,15,1.0,fallback_categoria,16,30,2.26514013,2
5.20862,24,FABULA HARMONIA SP CM,0.015689,15,1.0,knn_enriquecido,6,20,0.3486095800000001,1
5.20862,24,FABULA PLAZA SHOP CM,0.004673,15,1.0,knn_enriquecido,4,18,0.093450654,0
5.20862,24,FABULA SHOP VITORIA CM,0.048544,15,1.0,fallback_categoria,11,25,1.3483096,1
5.20862,24,FABULA CENTRO CM,0.008197,15,1.0,knn_enriquecido,4,18,0.16392360599999997,0
5.21163,55181,FABULA SHOP LEBLON CM,0.026699,15,1.0,fallback_categoria,4,18,0.533926602,1
5.21163,55181,FABULA RDB CM,0.043689,15,1.0,fallback_categoria,4,18,0.8736926219999999,1
5.21163,55181,FABULA BARRA SHOPPING,0.073311,15,1.0,knn_enriquecido,4,18,1.466073378,1
5.21163,55181,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,6,20,0.53932384,1
5.21163,55181,FABULA RIO SUL CM,0.038835,15,1.0,fallback_categoria,4,18,0.77662233,1
5.21163,55181,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,16,30,1.2943705500000002,1
5.21163,55181,FABULA HARMONIA SP CM,0.021391,15,1.0,fallback_categoria,6,20,0.47530802,1
5.21163,55181,FABULA PLAZA SHOP CM,0.033981,15,1.0,fallback_categoria,4,18,0.6795520379999999,1
5.21163,55181,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,11,25,0.8089746499999999,1
5.21163,55181,FABULA CENTRO CM,0.002336,15,1.0,knn_enriquecido,4,18,0.046715328,0
5.21194,55181,FABULA SHOP LEBLON CM,0.009346,15,1.0,knn_enriquecido,4,18,0.186901308,0
5.21194,55181,FABULA RDB CM,0.038835,15,1.0,fallback_categoria,4,18,0.77662233,1
5.21194,55181,FABULA BARRA SHOPPING,0.053881,15,1.0,knn_enriquecido,4,18,1.077512238,1
5.21194,55181,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,6,20,0.53932384,1
5.21194,55181,FABULA RIO SUL CM,0.033981,15,1.0,fallback_categoria,4,18,0.6795520379999999,1
5.21194,55181,FABULA BARRA SALVADOR CM,0.048544,15,1.0,fallback_categoria,16,30,1.6179715199999998,2
5.21194,55181,FABULA HARMONIA SP CM,0.00858,15,1.0,knn_enriquecido,6,20,0.19064760000000003,0
5.21194,55181,FABULA PLAZA SHOP CM,0.024272,15,1.0,fallback_categoria,4,18,0.48539145599999994,1
5.21194,55181,FABULA SHOP VITORIA CM,0.043689,15,1.0,fallback_categoria,11,25,1.213461975,1
5.21194,55181,FABULA CENTRO CM,0.010929,15,1.0,knn_enriquecido,4,18,0.21855814199999998,0
5.21199,56433,FABULA SHOP LEBLON CM,0.038835,15,0.865,fallback_categoria,4,18,0.77662233,1
5.21199,56433,FABULA RDB CM,0.029126,15,0.865,fallback_categoria,4,18,0.582461748,1
5.21199,56433,FABULA BARRA SHOPPING,0.052303,15,0.865,knn_enriquecido,4,18,1.045955394,1
5.21199,56433,FABULA ELDORADO CM,0.026699,15,0.865,fallback_categoria,6,20,0.59325178,1
5.21199,56433,FABULA RIO SUL CM,0.038835,15,0.865,fallback_categoria,4,18,0.77662233,1
5.21199,56433,FABULA BARRA SALVADOR CM,0.038835,15,0.865,fallback_categoria,16,30,1.2943705500000002,1
5.21199,56433,FABULA HARMONIA SP CM,0.024272,15,0.865,fallback_categoria,6,20,0.53932384,1
5.21199,56433,FABULA PLAZA SHOP CM,0.024272,15,0.865,fallback_categoria,4,18,0.48539145599999994,1
5.21199,56433,FABULA SHOP VITORIA CM,0.029126,15,0.865,fallback_categoria,11,25,0.8089746499999999,1
5.21199,56433,FABULA CENTRO CM,0.019417,15,0.865,fallback_categoria,4,18,0.388301166,1
5.21233,13,FABULA SHOP LEBLON CM,0.026699,15,1.0,fallback_categoria,4,18,0.533926602,1
5.21233,13,FABULA RDB CM,0.043689,15,1.0,fallback_categoria,4,18,0.8736926219999999,1
5.21233,13,FABULA BARRA SHOPPING,0.069399,15,1.0,knn_enriquecido,4,18,1.387841202,1
5.21233,13,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,6,20,0.53932384,1
5.21233,13,FABULA RIO SUL CM,0.038835,15,1.0,fallback_categoria,4,18,0.77662233,1
5.21233,13,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,16,30,1.2943705500000002,1
5.21233,13,FABULA HARMONIA SP CM,0.021391,15,1.0,fallback_categoria,6,20,0.47530802,1
5.21233,13,FABULA PLAZA SHOP CM,0.033981,15,1.0,fallback_categoria,4,18,0.6795520379999999,1
5.21233,13,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,11,25,0.8089746499999999,1
5.21233,13,FABULA CENTRO CM,0.014291,15,1.0,fallback_categoria,4,18,0.285791418,0
5.20841,56421,FABULA SHOP LEBLON CM,0.048544,15,0.75,fallback_categoria,4,18,0.9707829119999999,1
5.20841,56421,FABULA RDB CM,0.038835,15,0.75,fallback_categoria,4,18,0.77662233,1
5.20841,56421,FABULA BARRA SHOPPING,0.090749,15,0.75,knn_enriquecido,4,18,1.814798502,2
5.20841,56421,FABULA ELDORADO CM,0.043689,15,0.75,fallback_categoria,6,20,0.97076958,1
5.20841,56421,FABULA RIO SUL CM,0.029126,15,0.75,fallback_categoria,4,18,0.582461748,1
5.20841,56421,FABULA BARRA SALVADOR CM,0.038835,15,0.75,fallback_categoria,16,30,1.2943705500000002,1
5.20841,56421,FABULA HARMONIA SP CM,0.018692,15,0.75,fallback_categoria,6,20,0.41533624,1
5.20841,56421,FABULA PLAZA SHOP CM,0.024272,15,0.75,fallback_categoria,4,18,0.48539145599999994,1
5.20841,56421,FABULA SHOP VITORIA CM,0.029126,15,0.75,fallback_categoria,11,25,0.8089746499999999,1
5.20841,56421,FABULA CENTRO CM,0.032787,15,0.75,knn_enriquecido,4,18,0.6556744259999999,1
5.20592,55171,FABULA SHOP LEBLON CM,0.035149,15,1.0,knn_enriquecido,4,18,0.7029097019999999,1
5.20592,55171,FABULA RDB CM,0.040453,15,1.0,knn_enriquecido,4,18,0.8089790940000001,1
5.20592,55171,FABULA BARRA SHOPPING,0.050223,15,1.0,knn_enriquecido,4,18,1.0043595539999999,1
5.20592,55171,FABULA ELDORADO CM,0.03301,15,1.0,knn_enriquecido,6,20,0.7334821999999999,1
5.20592,55171,FABULA RIO SUL CM,0.031508,15,1.0,knn_enriquecido,4,18,0.630096984,1
5.20592,55171,FABULA BARRA SALVADOR CM,0.023058,15,1.0,knn_enriquecido,16,30,0.7685231399999999,1
5.20592,55171,FABULA HARMONIA SP CM,0.033799,15,1.0,knn_enriquecido,6,20,0.7510137800000001,1
5.20592,55171,FABULA PLAZA SHOP CM,0.02233,15,1.0,knn_enriquecido,4,18,0.44655533999999997,1
5.20592,55171,FABULA SHOP VITORIA CM,0.017799,15,1.0,knn_enriquecido,11,25,0.49436722499999997,1
5.20592,55171,FABULA CENTRO CM,0.025851,15,1.0,knn_enriquecido,4,18,0.516968298,1
5.20596,55171,FABULA SHOP LEBLON CM,0.048544,15,1.0,fallback_categoria,4,18,0.9707829119999999,1
5.20596,55171,FABULA RDB CM,0.038835,15,1.0,fallback_categoria,4,18,0.77662233,1
5.20596,55171,FABULA BARRA SHOPPING,0.053153,15,1.0,knn_enriquecido,4,18,1.062953694,1
5.20596,55171,FABULA ELDORADO CM,0.043689,15,1.0,fallback_categoria,6,20,0.97076958,1
5.20596,55171,FABULA RIO SUL CM,0.029126,15,1.0,fallback_categoria,4,18,0.582461748,1
5.20596,55171,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,16,30,1.2943705500000002,1
5.20596,55171,FABULA HARMONIA SP CM,0.008197,15,1.0,knn_enriquecido,6,20,0.18213733999999998,0
5.20596,55171,FABULA PLAZA SHOP CM,0.024272,15,1.0,fallback_categoria,4,18,0.48539145599999994,1
5.20596,55171,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,11,25,0.8089746499999999,1
5.20596,55171,FABULA CENTRO CM,0.009709,15,1.0,fallback_categoria,4,18,0.194160582,0
5.20603,24,FABULA SHOP LEBLON CM,0.044576,15,0.833,knn_enriquecido,4,18,0.8914308479999999,1
5.20603,24,FABULA RDB CM,0.030501,15,0.833,knn_enriquecido,4,18,0.609958998,1
5.20603,24,FABULA BARRA SHOPPING,0.050345,15,0.833,knn_enriquecido,4,18,1.00679931,1
5.20603,24,FABULA ELDORADO CM,0.019417,15,0.833,knn_enriquecido,6,20,0.43144574,1
5.20603,24,FABULA RIO SUL CM,0.035726,15,0.833,knn_enriquecido,4,18,0.714448548,1
5.20603,24,FABULA BARRA SALVADOR CM,0.05178,15,0.833,knn_enriquecido,16,30,1.7258273999999998,2
5.20603,24,FABULA HARMONIA SP CM,0.040959,15,0.833,knn_enriquecido,6,20,0.91010898,1
5.20603,24,FABULA PLAZA SHOP CM,0.058252,15,0.833,knn_enriquecido,4,18,1.164923496,1
5.20603,24,FABULA SHOP VITORIA CM,0.059871,15,0.833,knn_enriquecido,11,25,1.662917025,2
5.20603,24,FABULA CENTRO CM,0.041452,15,0.833,knn_enriquecido,4,18,0.828957096,1
5.20645,55166,FABULA SHOP LEBLON CM,0.038109,15,0.85,fallback_categoria,4,18,0.762103782,1
5.20645,55166,FABULA RDB CM,0.038835,15,0.85,fallback_categoria,4,18,0.77662233,1
5.20645,55166,FABULA BARRA SHOPPING,0.047541,15,0.85,knn_enriquecido,4,18,0.950724918,1
5.20645,55166,FABULA ELDORADO CM,0.024272,15,0.85,fallback_categoria,6,20,0.53932384,1
5.20645,55166,FABULA RIO SUL CM,0.033981,15,0.85,fallback_categoria,4,18,0.6795520379999999,1
5.20645,55166,FABULA BARRA SALVADOR CM,0.048544,15,0.85,fallback_categoria,16,30,1.6179715199999998,2
5.20645,55166,FABULA HARMONIA SP CM,0.019417,15,0.85,fallback_categoria,6,20,0.43144574,1
5.20645,55166,FABULA PLAZA SHOP CM,0.024272,15,0.85,fallback_categoria,4,18,0.48539145599999994,1
5.20645,55166,FABULA SHOP VITORIA CM,0.043689,15,0.85,fallback_categoria,11,25,1.213461975,1
5.20645,55166,FABULA CENTRO CM,0.014563,15,0.85,fallback_categoria,4,18,0.291230874,0
5.20649,55166,FABULA SHOP LEBLON CM,0.026699,15,1.0,fallback_categoria,4,18,0.533926602,1
5.20649,55166,FABULA RDB CM,0.043689,15,1.0,fallback_categoria,4,18,0.8736926219999999,1
5.20649,55166,FABULA BARRA SHOPPING,0.079235,15,1.0,knn_enriquecido,4,18,1.5845415299999999,2
5.20649,55166,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,6,20,0.53932384,1
5.20649,55166,FABULA RIO SUL CM,0.038835,15,1.0,fallback_categoria,4,18,0.77662233,1
5.20649,55166,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,16,30,1.2943705500000002,1
5.20649,55166,FABULA HARMONIA SP CM,0.008197,15,1.0,knn_enriquecido,6,20,0.18213733999999998,0
5.20649,55166,FABULA PLAZA SHOP CM,0.033981,15,1.0,fallback_categoria,4,18,0.6795520379999999,1
5.20649,55166,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,11,25,0.8089746499999999,1
5.20649,55166,FABULA CENTRO CM,0.014291,15,1.0,fallback_categoria,4,18,0.285791418,0
5.20652,24,FABULA SHOP LEBLON CM,0.05178,15,0.805,knn_enriquecido,4,18,1.03549644,1
5.20652,24,FABULA RDB CM,0.024272,15,0.805,knn_enriquecido,4,18,0.48539145599999994,1
5.20652,24,FABULA BARRA SHOPPING,0.041151,15,0.805,knn_enriquecido,4,18,0.8229376979999999,1
5.20652,24,FABULA ELDORADO CM,0.028155,15,0.805,knn_enriquecido,6,20,0.6256040999999999,1
5.20652,24,FABULA RIO SUL CM,0.038026,15,0.805,knn_enriquecido,4,18,0.7604439479999999,1
5.20652,24,FABULA BARRA SALVADOR CM,0.032362,15,0.805,knn_enriquecido,16,30,1.07862546,1
5.20652,24,FABULA HARMONIA SP CM,0.042718,15,0.805,knn_enriquecido,6,20,0.94919396,1
5.20652,24,FABULA PLAZA SHOP CM,0.015534,15,0.805,knn_enriquecido,4,18,0.310648932,1
5.20652,24,FABULA SHOP VITORIA CM,0.016505,15,0.805,knn_enriquecido,11,25,0.45842637499999994,1
5.20652,24,FABULA CENTRO CM,0.016804,15,0.805,knn_enriquecido,4,18,0.33604639199999997,1
5.20653,56418,FABULA SHOP LEBLON CM,0.05178,15,0.88,knn_enriquecido,4,18,1.03549644,1
5.20653,56418,FABULA RDB CM,0.024272,15,0.88,knn_enriquecido,4,18,0.48539145599999994,1
5.20653,56418,FABULA BARRA SHOPPING,0.041136,15,0.88,knn_enriquecido,4,18,0.822637728,1
5.20653,56418,FABULA ELDORADO CM,0.028155,15,0.88,knn_enriquecido,6,20,0.6256040999999999,1
5.20653,56418,FABULA RIO SUL CM,0.038026,15,0.88,knn_enriquecido,4,18,0.7604439479999999,1
5.20653,56418,FABULA BARRA SALVADOR CM,0.032362,15,0.88,knn_enriquecido,16,30,1.07862546,1
5.20653,56418,FABULA HARMONIA SP CM,0.042718,15,0.88,knn_enriquecido,6,20,0.94919396,1
5.20653,56418,FABULA PLAZA SHOP CM,0.015534,15,0.88,knn_enriquecido,4,18,0.310648932,1
5.20653,56418,FABULA SHOP VITORIA CM,0.016505,15,0.88,knn_enriquecido,11,25,0.45842637499999994,1
5.20653,56418,FABULA CENTRO CM,0.016803,15,0.88,knn_enriquecido,4,18,0.336026394,1
5.20658,55165,FABULA SHOP LEBLON CM,0.038835,15,1.0,fallback_categoria,4,18,0.77662233,1
5.20658,55165,FABULA RDB CM,0.029126,15,1.0,fallback_categoria,4,18,0.582461748,1
5.20658,55165,FABULA BARRA SHOPPING,0.054165,15,1.0,knn_enriquecido,4,18,1.08319167,1
5.20658,55165,FABULA ELDORADO CM,0.026699,15,1.0,fallback_categoria,6,20,0.59325178,1
5.20658,55165,FABULA RIO SUL CM,0.038835,15,1.0,fallback_categoria,4,18,0.77662233,1
5.20658,55165,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,16,30,1.2943705500000002,1
5.20658,55165,FABULA HARMONIA SP CM,0.018692,15,1.0,knn_enriquecido,6,20,0.41533624,1
5.20658,55165,FABULA PLAZA SHOP CM,0.024272,15,1.0,fallback_categoria,4,18,0.48539145599999994,1
5.20658,55165,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,11,25,0.8089746499999999,1
5.20658,55165,FABULA CENTRO CM,0.019417,15,1.0,fallback_categoria,4,18,0.388301166,1
5.20682,55167,FABULA SHOP LEBLON CM,0.063107,15,1.0,fallback_categoria,4,18,1.262013786,1
5.20682,55167,FABULA RDB CM,0.048544,15,1.0,fallback_categoria,4,18,0.9707829119999999,1
5.20682,55167,FABULA BARRA SHOPPING,0.079781,15,1.0,knn_enriquecido,4,18,1.5954604380000001,2
5.20682,55167,FABULA ELDORADO CM,0.043689,15,1.0,fallback_categoria,6,20,0.97076958,1
5.20682,55167,FABULA RIO SUL CM,0.058252,15,1.0,fallback_categoria,4,18,1.164923496,1
5.20682,55167,FABULA BARRA SALVADOR CM,0.063107,15,1.0,fallback_categoria,16,30,2.1033563099999997,2
5.20682,55167,FABULA HARMONIA SP CM,0.033981,15,1.0,fallback_categoria,6,20,0.7550578199999999,1
5.20682,55167,FABULA PLAZA SHOP CM,0.048544,15,1.0,fallback_categoria,4,18,0.9707829119999999,1
5.20682,55167,FABULA SHOP VITORIA CM,0.058252,15,1.0,fallback_categoria,11,25,1.6179492999999998,2
5.20682,55167,FABULA CENTRO CM,0.024272,15,1.0,fallback_categoria,4,18,0.48539145599999994,1
5.20805,56423,FABULA SHOP LEBLON CM,0.048544,15,1.0,fallback_categoria,4,18,0.9707829119999999,1
5.20805,56423,FABULA RDB CM,0.038835,15,1.0,fallback_categoria,4,18,0.77662233,1
5.20805,56423,FABULA BARRA SHOPPING,0.053153,15,1.0,knn_enriquecido,4,18,1.062953694,1
5.20805,56423,FABULA ELDORADO CM,0.043689,15,1.0,fallback_categoria,6,20,0.97076958,1
5.20805,56423,FABULA RIO SUL CM,0.029126,15,1.0,fallback_categoria,4,18,0.582461748,1
5.20805,56423,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,16,30,1.2943705500000002,1
5.20805,56423,FABULA HARMONIA SP CM,0.008197,15,1.0,knn_enriquecido,6,20,0.18213733999999998,0
5.20805,56423,FABULA PLAZA SHOP CM,0.024272,15,1.0,fallback_categoria,4,18,0.48539145599999994,1
5.20805,56423,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,11,25,0.8089746499999999,1
5.20805,56423,FABULA CENTRO CM,0.009709,15,1.0,fallback_categoria,4,18,0.194160582,0
5.20807,55165,FABULA SHOP LEBLON CM,0.009346,15,1.0,knn_enriquecido,4,18,0.186901308,0
5.20807,55165,FABULA RDB CM,0.038835,15,1.0,fallback_categoria,4,18,0.77662233,1
5.20807,55165,FABULA BARRA SHOPPING,0.053881,15,1.0,knn_enriquecido,4,18,1.077512238,1
5.20807,55165,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,6,20,0.53932384,1
5.20807,55165,FABULA RIO SUL CM,0.033981,15,1.0,fallback_categoria,4,18,0.6795520379999999,1
5.20807,55165,FABULA BARRA SALVADOR CM,0.048544,15,1.0,fallback_categoria,16,30,1.6179715199999998,2
5.20807,55165,FABULA HARMONIA SP CM,0.00858,15,1.0,knn_enriquecido,6,20,0.19064760000000003,0
5.20807,55165,FABULA PLAZA SHOP CM,0.024272,15,1.0,fallback_categoria,4,18,0.48539145599999994,1
5.20807,55165,FABULA SHOP VITORIA CM,0.043689,15,1.0,fallback_categoria,11,25,1.213461975,1
5.20807,55165,FABULA CENTRO CM,0.010929,15,1.0,knn_enriquecido,4,18,0.21855814199999998,0
5.2081,55165,FABULA SHOP LEBLON CM,0.043689,15,0.15,fallback_categoria,4,18,0.8736926219999999,1
5.2081,55165,FABULA RDB CM,0.038835,15,0.15,fallback_categoria,4,18,0.77662233,1
5.2081,55165,FABULA BARRA SHOPPING,0.054098,15,0.15,knn_enriquecido,4,18,1.081851804,1
5.2081,55165,FABULA ELDORADO CM,0.029126,15,0.15,fallback_categoria,6,20,0.6471797199999999,1
5.2081,55165,FABULA RIO SUL CM,0.038835,15,0.15,fallback_categoria,4,18,0.77662233,1
5.2081,55165,FABULA BARRA SALVADOR CM,0.038835,15,0.15,fallback_categoria,16,30,1.2943705500000002,1
5.2081,55165,FABULA HARMONIA SP CM,0.024272,15,0.15,fallback_categoria,6,20,0.53932384,1
5.2081,55165,FABULA PLAZA SHOP CM,0.029126,15,0.15,fallback_categoria,4,18,0.582461748,1
5.2081,55165,FABULA SHOP VITORIA CM,0.033981,15,0.15,fallback_categoria,11,25,0.9438222749999999,1
5.2081,55165,FABULA CENTRO CM,0.014563,15,0.15,fallback_categoria,4,18,0.291230874,0
5.20815,56423,FABULA SHOP LEBLON CM,0.026699,15,1.0,fallback_categoria,4,18,0.533926602,1
5.20815,56423,FABULA RDB CM,0.043689,15,1.0,fallback_categoria,4,18,0.8736926219999999,1
5.20815,56423,FABULA BARRA SHOPPING,0.073311,15,1.0,knn_enriquecido,4,18,1.466073378,1
5.20815,56423,FABULA ELDORADO CM,0.024272,15,1.0,fallback_categoria,6,20,0.53932384,1
5.20815,56423,FABULA RIO SUL CM,0.038835,15,1.0,fallback_categoria,4,18,0.77662233,1
5.20815,56423,FABULA BARRA SALVADOR CM,0.038835,15,1.0,fallback_categoria,16,30,1.2943705500000002,1
5.20815,56423,FABULA HARMONIA SP CM,0.021391,15,1.0,fallback_categoria,6,20,0.47530802,1
5.20815,56423,FABULA PLAZA SHOP CM,0.033981,15,1.0,fallback_categoria,4,18,0.6795520379999999,1
5.20815,56423,FABULA SHOP VITORIA CM,0.029126,15,1.0,fallback_categoria,11,25,0.8089746499999999,1
5.20815,56423,FABULA CENTRO CM,0.002336,15,1.0,knn_enriquecido,4,18,0.046715328,0
5.20866,24,FABULA SHOP LEBLON CM,0.058252,15,0.925,fallback_categoria,4,18,1.164923496,1
5.20866,24,FABULA RDB CM,0.008197,15,0.925,knn_enriquecido,4,18,0.16392360599999997,0
5.20866,24,FABULA BARRA SHOPPING,0.060006,15,0.925,knn_enriquecido,4,18,1.1999999879999999,1
5.20866,24,FABULA ELDORADO CM,0.033981,15,0.925,fallback_categoria,6,20,0.7550578199999999,1
5.20866,24,FABULA RIO SUL CM,0.053398,15,0.925,fallback_categoria,4,18,1.067853204,1
5.20866,24,FABULA BARRA SALVADOR CM,0.067961,15,0.925,fallback_categoria,16,30,2.26514013,2
5.20866,24,FABULA HARMONIA SP CM,0.015689,15,0.925,knn_enriquecido,6,20,0.3486095800000001,1
5.20866,24,FABULA PLAZA SHOP CM,0.004673,15,0.925,knn_enriquecido,4,18,0.093450654,0
5.20866,24,FABULA SHOP VITORIA CM,0.048544,15,0.925,fallback_categoria,11,25,1.3483096,1
5.20866,24,FABULA CENTRO CM,0.008197,15,0.925,knn_enriquecido,4,18,0.16392360599999997,0
5.20868,13,FABULA SHOP LEBLON CM,0.012461,15,0.925,knn_enriquecido,4,18,0.249195078,0
5.20868,13,FABULA RDB CM,0.016355,15,0.925,knn_enriquecido,4,18,0.32706729000000007,1
5.20868,13,FABULA BARRA SHOPPING,0.086242,15,0.925,knn_enriquecido,4,18,1.724667516,2
5.20868,13,FABULA ELDORADO CM,0.009346,15,0.925,knn_enriquecido,6,20,0.20766812,0
5.20868,13,FABULA RIO SUL CM,0.008181,15,0.925,knn_enriquecido,4,18,0.163603638,0
5.20868,13,FABULA BARRA SALVADOR CM,0.005607,15,0.925,knn_enriquecido,16,30,0.18688131,0
5.20868,13,FABULA HARMONIA SP CM,0.010125,15,0.925,knn_enriquecido,6,20,0.22497750000000002,0
5.20868,13,FABULA PLAZA SHOP CM,0.016355,15,0.925,knn_enriquecido,4,18,0.32706729000000007,1
5.20868,13,FABULA SHOP VITORIA CM,0.014019,15,0.925,knn_enriquecido,11,25,0.38937772499999995,1
5.20868,13,FABULA CENTRO CM,0.010125,15,0.925,knn_enriquecido,4,18,0.20247975,0
5.21078,2028,FABULA SHOP LEBLON CM,0.012461,15,0.925,knn_enriquecido,4,18,0.249195078,0
5.21078,2028,FABULA RDB CM,0.016355,15,0.925,knn_enriquecido,4,18,0.32706729000000007,1
5.21078,2028,FABULA BARRA SHOPPING,0.086242,15,0.925,knn_enriquecido,4,18,1.724667516,2
5.21078,2028,FABULA ELDORADO CM,0.009346,15,0.925,knn_enriquecido,6,20,0.20766812,0
5.21078,2028,FABULA RIO SUL CM,0.008181,15,0.925,knn_enriquecido,4,18,0.163603638,0
5.21078,2028,FABULA BARRA SALVADOR CM,0.005607,15,0.925,knn_enriquecido,16,30,0.18688131,0
5.21078,2028,FABULA HARMONIA SP CM,0.010125,15,0.925,knn_enriquecido,6,20,0.22497750000000002,0
5.21078,2028,FABULA PLAZA SHOP CM,0.016355,15,0.925,knn_enriquecido,4,18,0.32706729000000007,1
5.21078,2028,FABULA SHOP VITORIA CM,0.014019,15,0.925,knn_enriquecido,11,25,0.38937772499999995,1
