PRODUTO,COR_PRODUTO,FILIAL,velocidade_prevista,n_similares,sim_media,metodo,LEADTIME,horizonte_dias,demanda_prevista,demanda_arredondada
5.21078,13,FABULA SHOP LEBLON CM,0.020492,10,0.75,knn_ponderado,4,18,0.368856,0
5.21078,13,FABULA RDB CM,0.065574,10,0.75,knn_ponderado,4,18,1.180332,1
5.21078,13,FABULA BARRA SHOPPING,0.079508,10,0.75,knn_ponderado,4,18,1.431144,1
5.21078,13,FABULA ELDORADO CM,0.020492,10,0.75,knn_ponderado,6,20,0.40984,0
5.21078,13,FABULA RIO SUL CM,0.016393,10,0.75,knn_ponderado,4,18,0.295074,0
5.21078,13,FABULA BARRA SALVADOR CM,0.065574,10,0.75,fallback_categoria,16,30,1.9672199999999997,2
5.21078,13,FABULA HARMONIA SP CM,0.040984,10,0.75,knn_ponderado,6,20,0.81968,1
5.21078,13,FABULA PLAZA SHOP CM,0.045082,10,0.75,knn_ponderado,4,18,0.811476,1
5.21078,13,FABULA SHOP VITORIA CM,0.016393,10,0.75,knn_ponderado,11,25,0.40982500000000005,0
5.21078,13,FABULA CENTRO CM,0.018443,10,0.75,knn_ponderado,4,18,0.331974,0
5.21237,2855,FABULA SHOP LEBLON CM,0.106557,10,0.75,fallback_categoria,4,18,1.918026,2
5.21237,2855,FABULA RDB CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.21237,2855,FABULA BARRA SHOPPING,0.07377,10,0.75,knn_ponderado,4,18,1.32786,1
5.21237,2855,FABULA ELDORADO CM,0.027869,10,0.75,knn_ponderado,6,20,0.55738,1
5.21237,2855,FABULA RIO SUL CM,0.002732,10,0.75,knn_ponderado,4,18,0.049176,0
5.21237,2855,FABULA BARRA SALVADOR CM,0.106557,10,0.75,fallback_categoria,16,30,3.19671,3
5.21237,2855,FABULA HARMONIA SP CM,0.057377,10,0.75,fallback_categoria,6,20,1.14754,1
5.21237,2855,FABULA PLAZA SHOP CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.21237,2855,FABULA SHOP VITORIA CM,0.008197,10,0.75,knn_ponderado,11,25,0.204925,0
5.21237,2855,FABULA CENTRO CM,0.040984,10,0.75,fallback_categoria,4,18,0.737712,1
5.20702,56428,FABULA SHOP LEBLON CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20702,56428,FABULA RDB CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20702,56428,FABULA BARRA SHOPPING,0.224954,10,0.75,knn_ponderado,4,18,4.0491719999999995,4
5.20702,56428,FABULA ELDORADO CM,0.081967,10,0.75,knn_ponderado,6,20,1.63934,2
5.20702,56428,FABULA RIO SUL CM,0.098361,10,0.75,fallback_categoria,4,18,1.7704980000000001,2
5.20702,56428,FABULA BARRA SALVADOR CM,0.106557,10,0.75,fallback_categoria,16,30,3.19671,3
5.20702,56428,FABULA HARMONIA SP CM,0.057377,10,0.75,fallback_categoria,6,20,1.14754,1
5.20702,56428,FABULA PLAZA SHOP CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20702,56428,FABULA SHOP VITORIA CM,0.098361,10,0.75,fallback_categoria,11,25,2.459025,2
5.20702,56428,FABULA CENTRO CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20703,55224,FABULA SHOP LEBLON CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20703,55224,FABULA RDB CM,0.04918,10,0.75,fallback_categoria,4,18,0.88524,1
5.20703,55224,FABULA BARRA SHOPPING,0.069672,10,0.75,knn_ponderado,4,18,1.2540959999999999,1
5.20703,55224,FABULA ELDORADO CM,0.036066,10,0.75,knn_ponderado,6,20,0.72132,1
5.20703,55224,FABULA RIO SUL CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20703,55224,FABULA BARRA SALVADOR CM,0.065574,10,0.75,fallback_categoria,16,30,1.9672199999999997,2
5.20703,55224,FABULA HARMONIA SP CM,0.040984,10,0.75,fallback_categoria,6,20,0.81968,1
5.20703,55224,FABULA PLAZA SHOP CM,0.040984,10,0.75,fallback_categoria,4,18,0.737712,1
5.20703,55224,FABULA SHOP VITORIA CM,0.04918,10,0.75,fallback_categoria,11,25,1.2295,1
5.20703,55224,FABULA CENTRO CM,0.028689,10,0.75,fallback_categoria,4,18,0.516402,1
5.20704,55225,FABULA SHOP LEBLON CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20704,55225,FABULA RDB CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20704,55225,FABULA BARRA SHOPPING,0.224954,10,0.75,knn_ponderado,4,18,4.0491719999999995,4
5.20704,55225,FABULA ELDORADO CM,0.081967,10,0.75,knn_ponderado,6,20,1.63934,2
5.20704,55225,FABULA RIO SUL CM,0.098361,10,0.75,fallback_categoria,4,18,1.7704980000000001,2
5.20704,55225,FABULA BARRA SALVADOR CM,0.106557,10,0.75,fallback_categoria,16,30,3.19671,3
5.20704,55225,FABULA HARMONIA SP CM,0.057377,10,0.75,fallback_categoria,6,20,1.14754,1
5.20704,55225,FABULA PLAZA SHOP CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20704,55225,FABULA SHOP VITORIA CM,0.098361,10,0.75,fallback_categoria,11,25,2.459025,2
5.20704,55225,FABULA CENTRO CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20705,55227,FABULA SHOP LEBLON CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20705,55227,FABULA RDB CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20705,55227,FABULA BARRA SHOPPING,0.224954,10,0.75,knn_ponderado,4,18,4.0491719999999995,4
5.20705,55227,FABULA ELDORADO CM,0.081967,10,0.75,knn_ponderado,6,20,1.63934,2
5.20705,55227,FABULA RIO SUL CM,0.098361,10,0.75,fallback_categoria,4,18,1.7704980000000001,2
5.20705,55227,FABULA BARRA SALVADOR CM,0.106557,10,0.75,fallback_categoria,16,30,3.19671,3
5.20705,55227,FABULA HARMONIA SP CM,0.057377,10,0.75,fallback_categoria,6,20,1.14754,1
5.20705,55227,FABULA PLAZA SHOP CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20705,55227,FABULA SHOP VITORIA CM,0.098361,10,0.75,fallback_categoria,11,25,2.459025,2
5.20705,55227,FABULA CENTRO CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20769,55232,FABULA SHOP LEBLON CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20769,55232,FABULA RDB CM,0.065574,10,0.75,fallback_categoria,4,18,1.180332,1
5.20769,55232,FABULA BARRA SHOPPING,0.07377,10,0.75,knn_ponderado,4,18,1.32786,1
5.20769,55232,FABULA ELDORADO CM,0.02459,10,0.75,knn_ponderado,6,20,0.4918,0
5.20769,55232,FABULA RIO SUL CM,0.04918,10,0.75,fallback_categoria,4,18,0.88524,1
5.20769,55232,FABULA BARRA SALVADOR CM,0.065574,10,0.75,fallback_categoria,16,30,1.9672199999999997,2
5.20769,55232,FABULA HARMONIA SP CM,0.016393,10,0.75,knn_ponderado,6,20,0.32786000000000004,0
5.20769,55232,FABULA PLAZA SHOP CM,0.040984,10,0.75,fallback_categoria,4,18,0.737712,1
5.20769,55232,FABULA SHOP VITORIA CM,0.04918,10,0.75,fallback_categoria,11,25,1.2295,1
5.20769,55232,FABULA CENTRO CM,0.016393,10,0.75,fallback_categoria,4,18,0.295074,0
5.20788,55262,FABULA SHOP LEBLON CM,0.106557,10,0.75,fallback_categoria,4,18,1.918026,2
5.20788,55262,FABULA RDB CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20788,55262,FABULA BARRA SHOPPING,0.145082,10,0.75,knn_ponderado,4,18,2.6114759999999997,3
5.20788,55262,FABULA ELDORADO CM,0.057377,10,0.75,knn_ponderado,6,20,1.14754,1
5.20788,55262,FABULA RIO SUL CM,0.098361,10,0.75,fallback_categoria,4,18,1.7704980000000001,2
5.20788,55262,FABULA BARRA SALVADOR CM,0.106557,10,0.75,fallback_categoria,16,30,3.19671,3
5.20788,55262,FABULA HARMONIA SP CM,0.008197,10,0.75,knn_ponderado,6,20,0.16393999999999997,0
5.20788,55262,FABULA PLAZA SHOP CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20788,55262,FABULA SHOP VITORIA CM,0.098361,10,0.75,fallback_categoria,11,25,2.459025,2
5.20788,55262,FABULA CENTRO CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20792,55232,FABULA SHOP LEBLON CM,0.106557,10,0.75,fallback_categoria,4,18,1.918026,2
5.20792,55232,FABULA RDB CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20792,55232,FABULA BARRA SHOPPING,0.145082,10,0.75,knn_ponderado,4,18,2.6114759999999997,3
5.20792,55232,FABULA ELDORADO CM,0.057377,10,0.75,knn_ponderado,6,20,1.14754,1
5.20792,55232,FABULA RIO SUL CM,0.098361,10,0.75,fallback_categoria,4,18,1.7704980000000001,2
5.20792,55232,FABULA BARRA SALVADOR CM,0.106557,10,0.75,fallback_categoria,16,30,3.19671,3
5.20792,55232,FABULA HARMONIA SP CM,0.008197,10,0.75,knn_ponderado,6,20,0.16393999999999997,0
5.20792,55232,FABULA PLAZA SHOP CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20792,55232,FABULA SHOP VITORIA CM,0.098361,10,0.75,fallback_categoria,11,25,2.459025,2
5.20792,55232,FABULA CENTRO CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20825,55232,FABULA SHOP LEBLON CM,0.045082,10,0.75,fallback_categoria,4,18,0.811476,1
5.20825,55232,FABULA RDB CM,0.07377,10,0.75,fallback_categoria,4,18,1.32786,1
5.20825,55232,FABULA BARRA SHOPPING,0.148361,10,0.75,knn_ponderado,4,18,2.670498,3
5.20825,55232,FABULA ELDORADO CM,0.030328,10,0.75,knn_ponderado,6,20,0.60656,1
5.20825,55232,FABULA RIO SUL CM,0.065574,10,0.75,fallback_categoria,4,18,1.180332,1
5.20825,55232,FABULA BARRA SALVADOR CM,0.065574,10,0.75,fallback_categoria,16,30,1.9672199999999997,2
5.20825,55232,FABULA HARMONIA SP CM,0.040984,10,0.75,knn_ponderado,6,20,0.81968,1
5.20825,55232,FABULA PLAZA SHOP CM,0.057377,10,0.75,fallback_categoria,4,18,1.032786,1
5.20825,55232,FABULA SHOP VITORIA CM,0.04918,10,0.75,fallback_categoria,11,25,1.2295,1
5.20825,55232,FABULA CENTRO CM,0.02459,10,0.75,fallback_categoria,4,18,0.44262,0
5.20829,7003,FABULA SHOP LEBLON CM,0.119672,10,0.75,knn_ponderado,4,18,2.154096,2
5.20829,7003,FABULA RDB CM,0.140984,10,0.75,knn_ponderado,4,18,2.537712,3
5.20829,7003,FABULA BARRA SHOPPING,0.081967,10,0.75,knn_ponderado,4,18,1.475406,1
5.20829,7003,FABULA ELDORADO CM,0.032787,10,0.75,knn_ponderado,6,20,0.65574,1
5.20829,7003,FABULA RIO SUL CM,0.083607,10,0.75,knn_ponderado,4,18,1.504926,2
5.20829,7003,FABULA BARRA SALVADOR CM,0.067623,10,0.75,knn_ponderado,16,30,2.02869,2
5.20829,7003,FABULA HARMONIA SP CM,0.02459,10,0.75,knn_ponderado,6,20,0.4918,0
5.20829,7003,FABULA PLAZA SHOP CM,0.055328,10,0.75,knn_ponderado,4,18,0.995904,1
5.20829,7003,FABULA SHOP VITORIA CM,0.060656,10,0.75,knn_ponderado,11,25,1.5164,2
5.20829,7003,FABULA CENTRO CM,0.015027,10,0.75,knn_ponderado,4,18,0.270486,0
5.20937,55238,FABULA SHOP LEBLON CM,0.106557,10,0.75,knn_ponderado,4,18,1.918026,2
5.20937,55238,FABULA RDB CM,0.07377,10,0.75,knn_ponderado,4,18,1.32786,1
5.20937,55238,FABULA BARRA SHOPPING,0.092623,10,0.75,knn_ponderado,4,18,1.667214,2
5.20937,55238,FABULA ELDORADO CM,0.022951,10,0.75,knn_ponderado,6,20,0.45902,0
5.20937,55238,FABULA RIO SUL CM,0.04918,10,0.75,knn_ponderado,4,18,0.88524,1
5.20937,55238,FABULA BARRA SALVADOR CM,0.040984,10,0.75,knn_ponderado,16,30,1.22952,1
5.20937,55238,FABULA HARMONIA SP CM,0.069672,10,0.75,knn_ponderado,6,20,1.39344,1
5.20937,55238,FABULA PLAZA SHOP CM,0.016393,10,0.75,knn_ponderado,4,18,0.295074,0
5.20937,55238,FABULA SHOP VITORIA CM,0.016393,10,0.75,knn_ponderado,11,25,0.40982500000000005,0
5.20937,55238,FABULA CENTRO CM,0.016393,10,0.75,knn_ponderado,4,18,0.295074,0
5.20831,55263,FABULA SHOP LEBLON CM,0.059176,10,0.65,knn_ponderado,4,18,1.065168,1
5.20831,55263,FABULA RDB CM,0.04918,10,0.65,knn_ponderado,4,18,0.88524,1
5.20831,55263,FABULA BARRA SHOPPING,0.080076,10,0.65,knn_ponderado,4,18,1.441368,1
5.20831,55263,FABULA ELDORADO CM,0.044016,10,0.65,knn_ponderado,6,20,0.88032,1
5.20831,55263,FABULA RIO SUL CM,0.032787,10,0.65,knn_ponderado,4,18,0.590166,1
5.20831,55263,FABULA BARRA SALVADOR CM,0.032987,10,0.65,knn_ponderado,16,30,0.9896100000000001,1
5.20831,55263,FABULA HARMONIA SP CM,0.057377,10,0.65,fallback_categoria,6,20,1.14754,1
5.20831,55263,FABULA PLAZA SHOP CM,0.053279,10,0.65,knn_ponderado,4,18,0.959022,1
5.20831,55263,FABULA SHOP VITORIA CM,0.090164,10,0.65,knn_ponderado,11,25,2.2540999999999998,2
5.20831,55263,FABULA CENTRO CM,0.016393,10,0.65,fallback_categoria,4,18,0.295074,0
5.2102,24,FABULA SHOP LEBLON CM,0.07377049180327869,0,0.0,fallback_sem_attrs,4,18,1.3278688524590163,1
5.2102,24,FABULA RDB CM,0.06557377049180328,0,0.0,fallback_sem_attrs,4,18,1.180327868852459,1
5.2102,24,FABULA BARRA SHOPPING,0.07377049180327869,0,0.0,fallback_sem_attrs,4,18,1.3278688524590163,1
5.2102,24,FABULA ELDORADO CM,0.03278688524590164,0,0.0,fallback_sem_attrs,6,20,0.6557377049180328,1
5.2102,24,FABULA RIO SUL CM,0.06557377049180328,0,0.0,fallback_sem_attrs,4,18,1.180327868852459,1
5.2102,24,FABULA BARRA SALVADOR CM,0.06557377049180328,0,0.0,fallback_sem_attrs,16,30,1.9672131147540985,2
5.2102,24,FABULA HARMONIA SP CM,0.040983606557377046,0,0.0,fallback_sem_attrs,6,20,0.8196721311475409,1
5.2102,24,FABULA PLAZA SHOP CM,0.04918032786885246,0,0.0,fallback_sem_attrs,4,18,0.8852459016393442,1
5.2102,24,FABULA SHOP VITORIA CM,0.05737704918032787,0,0.0,fallback_sem_attrs,11,25,1.4344262295081966,1
5.2102,24,FABULA CENTRO CM,0.02459016393442623,0,0.0,fallback_sem_attrs,4,18,0.4426229508196721,0
5.21644,56407,FABULA SHOP LEBLON CM,0.065574,10,0.75,fallback_categoria,4,18,1.180332,1
5.21644,56407,FABULA RDB CM,0.065574,10,0.75,fallback_categoria,4,18,1.180332,1
5.21644,56407,FABULA BARRA SHOPPING,0.139344,10,0.75,knn_ponderado,4,18,2.5081919999999998,3
5.21644,56407,FABULA ELDORADO CM,0.027869,10,0.75,knn_ponderado,6,20,0.55738,1
5.21644,56407,FABULA RIO SUL CM,0.057377,10,0.75,fallback_categoria,4,18,1.032786,1
5.21644,56407,FABULA BARRA SALVADOR CM,0.081967,10,0.75,fallback_categoria,16,30,2.45901,2
5.21644,56407,FABULA HARMONIA SP CM,0.008197,10,0.75,knn_ponderado,6,20,0.16393999999999997,0
5.21644,56407,FABULA PLAZA SHOP CM,0.040984,10,0.75,fallback_categoria,4,18,0.737712,1
5.21644,56407,FABULA SHOP VITORIA CM,0.07377,10,0.75,fallback_categoria,11,25,1.8442500000000002,2
5.21644,56407,FABULA CENTRO CM,0.010929,10,0.75,knn_ponderado,4,18,0.19672199999999998,0
5.21111,5,FABULA SHOP LEBLON CM,0.081967,10,0.55,fallback_categoria,4,18,1.475406,1
5.21111,5,FABULA RDB CM,0.065574,10,0.55,fallback_categoria,4,18,1.180332,1
5.21111,5,FABULA BARRA SHOPPING,0.094262,10,0.55,knn_ponderado,4,18,1.696716,2
5.21111,5,FABULA ELDORADO CM,0.027869,10,0.55,knn_ponderado,6,20,0.55738,1
5.21111,5,FABULA RIO SUL CM,0.04918,10,0.55,fallback_categoria,4,18,0.88524,1
5.21111,5,FABULA BARRA SALVADOR CM,0.065574,10,0.55,fallback_categoria,16,30,1.9672199999999997,2
5.21111,5,FABULA HARMONIA SP CM,0.032787,10,0.55,fallback_categoria,6,20,0.65574,1
5.21111,5,FABULA PLAZA SHOP CM,0.040984,10,0.55,fallback_categoria,4,18,0.737712,1
5.21111,5,FABULA SHOP VITORIA CM,0.04918,10,0.55,fallback_categoria,11,25,1.2295,1
5.21111,5,FABULA CENTRO CM,0.008197,10,0.55,knn_ponderado,4,18,0.14754599999999998,0
5.20978,55227,FABULA SHOP LEBLON CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.20978,55227,FABULA RDB CM,0.065574,10,0.75,fallback_categoria,4,18,1.180332,1
5.20978,55227,FABULA BARRA SHOPPING,0.081056,10,0.75,knn_ponderado,4,18,1.459008,1
5.20978,55227,FABULA ELDORADO CM,0.019672,10,0.75,knn_ponderado,6,20,0.39343999999999996,0
5.20978,55227,FABULA RIO SUL CM,0.04918,10,0.75,fallback_categoria,4,18,0.88524,1
5.20978,55227,FABULA BARRA SALVADOR CM,0.065574,10,0.75,fallback_categoria,16,30,1.9672199999999997,2
5.20978,55227,FABULA HARMONIA SP CM,0.008197,10,0.75,knn_ponderado,6,20,0.16393999999999997,0
5.20978,55227,FABULA PLAZA SHOP CM,0.040984,10,0.75,fallback_categoria,4,18,0.737712,1
5.20978,55227,FABULA SHOP VITORIA CM,0.04918,10,0.75,fallback_categoria,11,25,1.2295,1
5.20978,55227,FABULA CENTRO CM,0.016393,10,0.75,fallback_categoria,4,18,0.295074,0
5.20998,0,FABULA SHOP LEBLON CM,0.07377,10,0.2,fallback_categoria,4,18,1.32786,1
5.20998,0,FABULA RDB CM,0.065574,10,0.2,fallback_categoria,4,18,1.180332,1
5.20998,0,FABULA BARRA SHOPPING,0.027049,10,0.2,knn_ponderado,4,18,0.486882,0
5.20998,0,FABULA ELDORADO CM,0.031967,10,0.2,knn_ponderado,6,20,0.63934,1
5.20998,0,FABULA RIO SUL CM,0.012295,10,0.2,knn_ponderado,4,18,0.22131,0
5.20998,0,FABULA BARRA SALVADOR CM,0.065574,10,0.2,fallback_categoria,16,30,1.9672199999999997,2
5.20998,0,FABULA HARMONIA SP CM,0.016393,10,0.2,knn_ponderado,6,20,0.32786000000000004,0
5.20998,0,FABULA PLAZA SHOP CM,0.04918,10,0.2,fallback_categoria,4,18,0.88524,1
5.20998,0,FABULA SHOP VITORIA CM,0.057377,10,0.2,fallback_categoria,11,25,1.4344249999999998,1
5.20998,0,FABULA CENTRO CM,0.013661,10,0.2,knn_ponderado,4,18,0.245898,0
5.21061,55227,FABULA SHOP LEBLON CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.21061,55227,FABULA RDB CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.21061,55227,FABULA BARRA SHOPPING,0.224954,10,0.75,knn_ponderado,4,18,4.0491719999999995,4
5.21061,55227,FABULA ELDORADO CM,0.081967,10,0.75,knn_ponderado,6,20,1.63934,2
5.21061,55227,FABULA RIO SUL CM,0.098361,10,0.75,fallback_categoria,4,18,1.7704980000000001,2
5.21061,55227,FABULA BARRA SALVADOR CM,0.106557,10,0.75,fallback_categoria,16,30,3.19671,3
5.21061,55227,FABULA HARMONIA SP CM,0.057377,10,0.75,fallback_categoria,6,20,1.14754,1
5.21061,55227,FABULA PLAZA SHOP CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.21061,55227,FABULA SHOP VITORIA CM,0.098361,10,0.75,fallback_categoria,11,25,2.459025,2
5.21061,55227,FABULA CENTRO CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.21176,7003,FABULA SHOP LEBLON CM,0.053279,10,0.75,knn_ponderado,4,18,0.959022,1
5.21176,7003,FABULA RDB CM,0.027322,10,0.75,knn_ponderado,4,18,0.491796,0
5.21176,7003,FABULA BARRA SHOPPING,0.066393,10,0.75,knn_ponderado,4,18,1.195074,1
5.21176,7003,FABULA ELDORADO CM,0.026412,10,0.75,knn_ponderado,6,20,0.52824,1
5.21176,7003,FABULA RIO SUL CM,0.020492,10,0.75,knn_ponderado,4,18,0.368856,0
5.21176,7003,FABULA BARRA SALVADOR CM,0.028689,10,0.75,knn_ponderado,16,30,0.8606699999999999,1
5.21176,7003,FABULA HARMONIA SP CM,0.02459,10,0.75,knn_ponderado,6,20,0.4918,0
5.21176,7003,FABULA PLAZA SHOP CM,0.028689,10,0.75,knn_ponderado,4,18,0.516402,1
5.21176,7003,FABULA SHOP VITORIA CM,0.02459,10,0.75,knn_ponderado,11,25,0.61475,1
5.21176,7003,FABULA CENTRO CM,0.004098,10,0.75,knn_ponderado,4,18,0.073764,0
5.2117,13,FABULA SHOP LEBLON CM,0.07377049180327869,0,0.0,fallback_sem_attrs,4,18,1.3278688524590163,1
5.2117,13,FABULA RDB CM,0.06557377049180328,0,0.0,fallback_sem_attrs,4,18,1.180327868852459,1
5.2117,13,FABULA BARRA SHOPPING,0.07377049180327869,0,0.0,fallback_sem_attrs,4,18,1.3278688524590163,1
5.2117,13,FABULA ELDORADO CM,0.03278688524590164,0,0.0,fallback_sem_attrs,6,20,0.6557377049180328,1
5.2117,13,FABULA RIO SUL CM,0.06557377049180328,0,0.0,fallback_sem_attrs,4,18,1.180327868852459,1
5.2117,13,FABULA BARRA SALVADOR CM,0.06557377049180328,0,0.0,fallback_sem_attrs,16,30,1.9672131147540985,2
5.2117,13,FABULA HARMONIA SP CM,0.040983606557377046,0,0.0,fallback_sem_attrs,6,20,0.8196721311475409,1
5.2117,13,FABULA PLAZA SHOP CM,0.04918032786885246,0,0.0,fallback_sem_attrs,4,18,0.8852459016393442,1
5.2117,13,FABULA SHOP VITORIA CM,0.05737704918032787,0,0.0,fallback_sem_attrs,11,25,1.4344262295081966,1
5.2117,13,FABULA CENTRO CM,0.02459016393442623,0,0.0,fallback_sem_attrs,4,18,0.4426229508196721,0
5.21667,56430,FABULA SHOP LEBLON CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.21667,56430,FABULA RDB CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.21667,56430,FABULA BARRA SHOPPING,0.224954,10,0.75,knn_ponderado,4,18,4.0491719999999995,4
5.21667,56430,FABULA ELDORADO CM,0.081967,10,0.75,knn_ponderado,6,20,1.63934,2
5.21667,56430,FABULA RIO SUL CM,0.098361,10,0.75,fallback_categoria,4,18,1.7704980000000001,2
5.21667,56430,FABULA BARRA SALVADOR CM,0.106557,10,0.75,fallback_categoria,16,30,3.19671,3
5.21667,56430,FABULA HARMONIA SP CM,0.057377,10,0.75,fallback_categoria,6,20,1.14754,1
5.21667,56430,FABULA PLAZA SHOP CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
5.21667,56430,FABULA SHOP VITORIA CM,0.098361,10,0.75,fallback_categoria,11,25,2.459025,2
5.21667,56430,FABULA CENTRO CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20829,5,FABULA SHOP LEBLON CM,0.119672,10,0.75,knn_ponderado,4,18,2.154096,2
5.20829,5,FABULA RDB CM,0.140984,10,0.75,knn_ponderado,4,18,2.537712,3
5.20829,5,FABULA BARRA SHOPPING,0.081967,10,0.75,knn_ponderado,4,18,1.475406,1
5.20829,5,FABULA ELDORADO CM,0.032787,10,0.75,knn_ponderado,6,20,0.65574,1
5.20829,5,FABULA RIO SUL CM,0.083607,10,0.75,knn_ponderado,4,18,1.504926,2
5.20829,5,FABULA BARRA SALVADOR CM,0.067623,10,0.75,knn_ponderado,16,30,2.02869,2
5.20829,5,FABULA HARMONIA SP CM,0.02459,10,0.75,knn_ponderado,6,20,0.4918,0
5.20829,5,FABULA PLAZA SHOP CM,0.055328,10,0.75,knn_ponderado,4,18,0.995904,1
5.20829,5,FABULA SHOP VITORIA CM,0.060656,10,0.75,knn_ponderado,11,25,1.5164,2
5.20829,5,FABULA CENTRO CM,0.015027,10,0.75,knn_ponderado,4,18,0.270486,0
5.21212,56446,FABULA SHOP LEBLON CM,0.106557,10,0.75,knn_ponderado,4,18,1.918026,2
5.21212,56446,FABULA RDB CM,0.07377,10,0.75,knn_ponderado,4,18,1.32786,1
5.21212,56446,FABULA BARRA SHOPPING,0.092623,10,0.75,knn_ponderado,4,18,1.667214,2
5.21212,56446,FABULA ELDORADO CM,0.022951,10,0.75,knn_ponderado,6,20,0.45902,0
5.21212,56446,FABULA RIO SUL CM,0.04918,10,0.75,knn_ponderado,4,18,0.88524,1
5.21212,56446,FABULA BARRA SALVADOR CM,0.040984,10,0.75,knn_ponderado,16,30,1.22952,1
5.21212,56446,FABULA HARMONIA SP CM,0.069672,10,0.75,knn_ponderado,6,20,1.39344,1
5.21212,56446,FABULA PLAZA SHOP CM,0.016393,10,0.75,knn_ponderado,4,18,0.295074,0
5.21212,56446,FABULA SHOP VITORIA CM,0.016393,10,0.75,knn_ponderado,11,25,0.40982500000000005,0
5.21212,56446,FABULA CENTRO CM,0.016393,10,0.75,knn_ponderado,4,18,0.295074,0
5.20826,55255,FABULA SHOP LEBLON CM,0.045082,10,0.75,fallback_categoria,4,18,0.811476,1
5.20826,55255,FABULA RDB CM,0.07377,10,0.75,fallback_categoria,4,18,1.32786,1
5.20826,55255,FABULA BARRA SHOPPING,0.148361,10,0.75,knn_ponderado,4,18,2.670498,3
5.20826,55255,FABULA ELDORADO CM,0.030328,10,0.75,knn_ponderado,6,20,0.60656,1
5.20826,55255,FABULA RIO SUL CM,0.065574,10,0.75,fallback_categoria,4,18,1.180332,1
5.20826,55255,FABULA BARRA SALVADOR CM,0.065574,10,0.75,fallback_categoria,16,30,1.9672199999999997,2
5.20826,55255,FABULA HARMONIA SP CM,0.040984,10,0.75,knn_ponderado,6,20,0.81968,1
5.20826,55255,FABULA PLAZA SHOP CM,0.057377,10,0.75,fallback_categoria,4,18,1.032786,1
5.20826,55255,FABULA SHOP VITORIA CM,0.04918,10,0.75,fallback_categoria,11,25,1.2295,1
5.20826,55255,FABULA CENTRO CM,0.02459,10,0.75,fallback_categoria,4,18,0.44262,0
5.20655,3,FABULA SHOP LEBLON CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20655,3,FABULA RDB CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20655,3,FABULA BARRA SHOPPING,0.090984,10,0.75,knn_ponderado,4,18,1.6377119999999998,2
5.20655,3,FABULA ELDORADO CM,0.031557,10,0.75,knn_ponderado,6,20,0.63114,1
5.20655,3,FABULA RIO SUL CM,0.008197,10,0.75,knn_ponderado,4,18,0.14754599999999998,0
5.20655,3,FABULA BARRA SALVADOR CM,0.106557,10,0.75,fallback_categoria,16,30,3.19671,3
5.20655,3,FABULA HARMONIA SP CM,0.032787,10,0.75,knn_ponderado,6,20,0.65574,1
5.20655,3,FABULA PLAZA SHOP CM,0.081967,10,0.75,fallback_categoria,4,18,1.475406,1
